Class,Subdivision,Order,Family,Genus,Species,spp,Subpop.,Total,Infected,Pool.Size,Bacterium,Paper,AT,id
Insecta,Endopterygota,Lepidoptera,Papilionidae,Papilio,polytes,Papiliopolytes,NA,4,0,1,Wolbachia,Salunke12,terrestrial,Papiliopolytes40Salunke12
Insecta,Endopterygota,Lepidoptera,Papilionidae,Papilio,polytes,Papiliopolytes,NA,3,0,1,Wolbachia,Tagami04,terrestrial,Papiliopolytes30Tagami04
Insecta,Endopterygota,Lepidoptera,Papilionidae,Papilio,rutulus,Papiliorutulus,NA,1,0,1,Wolbachia,Weeks03,terrestrial,Papiliorutulus10Weeks03
Insecta,Endopterygota,Diptera,Dolichopodidae,Teuchophorus,simplex,Teuchophorussimplex,NA,1,0,1,Wolbachia,Martin13,terrestrial,Teuchophorussimplex10Martin13
Insecta,Endopterygota,Lepidoptera,Papilionidae,Papilio,xuthus,Papilioxuthus,NA,1,0,1,Wolbachia,Tagami04,terrestrial,Papilioxuthus10Tagami04
Insecta,Endopterygota,Lepidoptera,Papilionidae,Papilio,xuthus,Papilioxuthus,Papilionini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Papilioxuthus10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Papilionidae,Parides,photinus,Paridesphotinus,Troidini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Paridesphotinus10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Papilionidae,Parnassius,clodius,Parnassiusclodius,Parnassiini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Parnassiusclodius10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Papilionidae,Parnassius,glacialis,Parnassiusglacialis,NA,2,0,1,Wolbachia,Tagami04,terrestrial,Parnassiusglacialis20Tagami04
Insecta,Endopterygota,Lepidoptera,Papilionidae,Pharmacophagus,antenor,Pharmacophagusantenor,Troidini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Pharmacophagusantenor10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Papilionidae,Teinopalpus,imperialis,Teinopalpusimperialis,Teinopalpini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Teinopalpusimperialis10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Papilionidae,Troides,sp.,Troidessp.,Troidini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Troidessp.10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Papilionidae,Zerynthia(Allancastria),cerisyi,Zerynthia(Allancastria)cerisyi,Zerynthiini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Zerynthia(Allancastria)cerisyi10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Anaphaeis,aurota,Anaphaeisaurota,NA,1,0,1,Wolbachia,Salunke12,terrestrial,Anaphaeisaurota10Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Anthocharis,belia,Anthocharisbelia,Anthochardini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Anthocharisbelia10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Anthocharis,scolymus,Anthocharisscolymus,NA,5,0,1,Wolbachia,Tagami04,terrestrial,Anthocharisscolymus50Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Aporia,crataegi,Aporiacrataegi,NA,3,0,1,Wolbachia,Tagami04,terrestrial,Aporiacrataegi30Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Aporia,crataegi,Aporiacrataegi,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Aporiacrataegi10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Appias(Glutophrissa),drusilla,Appias(Glutophrissa)drusilla,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Appias(Glutophrissa)drusilla10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Catopsilia,crocale,Catopsiliacrocale,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Catopsiliacrocale11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pieridae,Catopsilia,pomona,Catopsiliapomona,NA,10,2,1,Wolbachia,Salunke12,terrestrial,Catopsiliapomona102Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Catopsilia,pomona,Catopsiliapomona,NA,1,0,1,Wolbachia,Tagami04,terrestrial,Catopsiliapomona10Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Catopsilia,pyranthe,Catopsiliapyranthe,NA,30,0,1,Wolbachia,Ankola11,terrestrial,Catopsiliapyranthe300Ankola11
Insecta,Endopterygota,Lepidoptera,Pieridae,Catopsilia,pyranthe,Catopsiliapyranthe,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Catopsiliapyranthe11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pieridae,Catopsilia,pyranthe,Catopsiliapyranthe,NA,1,0,1,Wolbachia,Tagami04,terrestrial,Catopsiliapyranthe10Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Cepora,nerissa,Ceporanerissa,NA,1,1,1,Wolbachia,Salunke12,terrestrial,Ceporanerissa11Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,NA,11,10,1,Wolbachia,Tagami04,terrestrial,Coliaserate1110Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,22,21,1,Wolbachia,Narita09,terrestrial,Coliaserate2221Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,8,8,1,Wolbachia,Narita09,terrestrial,Coliaserate88Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,7,6,1,Wolbachia,Narita09,terrestrial,Coliaserate76Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,12,11,1,Wolbachia,Narita09,terrestrial,Coliaserate1211Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,12,12,1,Wolbachia,Narita09,terrestrial,Coliaserate1212Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,10,10,1,Wolbachia,Narita09,terrestrial,Coliaserate1010Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,erate,Coliaserate,poliographus,18,18,1,Wolbachia,Narita09,terrestrial,Coliaserate1818Narita09
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,eurytheme,Coliaseurytheme,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Coliaseurytheme11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pieridae,Colias,eurytheme,Coliaseurytheme,NA,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Coliaseurytheme10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,3,0,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata30Rey13
Insecta,Endopterygota,Lepidoptera,Pieridae,Colotis,amata,Colotisamata,NA,2,2,1,Wolbachia,Salunke12,terrestrial,Colotisamata22Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Colotis,hetaera,Colotishetaera,NA,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Colotishetaera10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Delias,eucharis,Deliaseucharis,NA,1,1,1,Wolbachia,Salunke12,terrestrial,Deliaseucharis11Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Delias,microsticha,Deliasmicrosticha,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Deliasmicrosticha10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Dixeia,charina,Dixeiacharina,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Dixeiacharina10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema,blanda,Euremablanda,NA,1,0,1,Wolbachia,Sumi13,terrestrial,Euremablanda10Sumi13
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema,brigitta,Euremabrigitta,NA,2,0,1,Wolbachia,Salunke12,terrestrial,Euremabrigitta20Salunke12
Insecta,Endopterygota,Coleoptera,Curculionidae,Sciaphobus,rubi,Sciaphobusrubi,NA,1,1,1,Wolbachia,Lachowska10,terrestrial,Sciaphobusrubi11Lachowska10
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema,laeta,Euremalaeta,NA,2,1,1,Wolbachia,Salunke12,terrestrial,Euremalaeta21Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema,laeta,Euremalaeta,NA,1,0,1,Wolbachia,Tagami04,terrestrial,Euremalaeta10Tagami04
Arachnida,Na,Araneae,Salticidae,Unid.,sp.,Unid.sp.,NA,1,0,1,Wolbachia,Werren00,terrestrial,Unid.sp.10Werren00
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema(Terias),hecabe,Eurema(Terias)hecabe,NA,72,72,1,Wolbachia,Narita11,terrestrial,Eurema(Terias)hecabe7272Narita11
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema(Terias),hecabe,Eurema(Terias)hecabe,NA,23,23,1,Wolbachia,Narita11,terrestrial,Eurema(Terias)hecabe2323Narita11
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema(Terias),hecabe,Eurema(Terias)hecabe,NA,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Eurema(Terias)hecabe11Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema(Terias),hecabe,Eurema(Terias)hecabe,NA,11,5,1,Wolbachia,Salunke12,terrestrial,Eurema(Terias)hecabe115Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Eurema(Terias),hecabe,Eurema(Terias)hecabe,NA,6,6,1,Wolbachia,Tagami04,terrestrial,Eurema(Terias)hecabe66Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Ixias,marianne,Ixiasmarianne,NA,2,0,1,Wolbachia,Salunke12,terrestrial,Ixiasmarianne20Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Ixias,pyrene,Ixiaspyrene,NA,1,1,1,Wolbachia,Salunke12,terrestrial,Ixiaspyrene11Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Leptidea,sinapis,Leptideasinapis,NA,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Leptideasinapis11Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Leptosia,nina,Leptosianina,NA,1,1,1,Wolbachia,Salunke12,terrestrial,Leptosianina11Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Mylothris,agathina,Mylothrisagathina,Pierini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Mylothrisagathina11Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Nathalis,iole,Nathalisiole,NA,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Nathalisiole11Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Pareronia,valeria,Pareroniavaleria,NA,2,2,1,Wolbachia,Salunke12,terrestrial,Pareroniavaleria22Salunke12
Insecta,Endopterygota,Lepidoptera,Pieridae,Pereute,charops,Pereutecharops,Pierini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Pereutecharops11Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,brassicae,Pierisbrassicae,NA,7,0,1,Wolbachia,Duron08,terrestrial,Pierisbrassicae70Duron08
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,melete,Pierismelete,NA,8,0,1,Wolbachia,Tagami04,terrestrial,Pierismelete80Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,napi,Pierisnapi,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Pierisnapi10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Pierisrapae11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,4,0,1,Wolbachia,Tagami04,terrestrial,Pierisrapae40Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,7,0,1,Wolbachia,Tagami04,terrestrial,Pierisrapae70Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,161,5,1,Wolbachia,Tagami04,terrestrial,Pierisrapae1615Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,39,1,1,Wolbachia,Tagami04,terrestrial,Pierisrapae391Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,56,0,1,Wolbachia,Tagami04,terrestrial,Pierisrapae560Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Pieris,rapae,Pierisrapae,NA,90,5,1,Wolbachia,Tagami04,terrestrial,Pierisrapae905Tagami04
Insecta,Endopterygota,Lepidoptera,Pieridae,Prioneris,philonome,Prionerisphilonome,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Prionerisphilonome10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Pseudopontia,paradoxa,Pseudopontiaparadoxa,NA,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Pseudopontiaparadoxa10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Saletara,liberia,Saletaraliberia,Pierini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Saletaraliberia10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Pieridae,Terias,hecabe,Teriashecabe,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Teriashecabe11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,122,10,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella12210Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,73,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella730Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,41,5,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella415Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,24,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella240Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,6,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella60Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,10,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella100Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,10,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella100Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,5,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella50Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,5,2,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella52Delgado09
Insecta,Endopterygota,Lepidoptera,Plutellidae,Plutella,xylostella,Plutellaxylostella,NA,10,0,1,Wolbachia,Delgado09,terrestrial,Plutellaxylostella100Delgado09
Arachnida,Na,Opiliones,Unid.,Unid.,sp.,Unid.sp.,NA,1,0,1,Wolbachia,Werren00,terrestrial,Unid.sp.10Werren00
Insecta,Endopterygota,Lepidoptera,Pyralidae,Agriphila,tristella,Agriphilatristella,NA,1,1,1,Wolbachia,West98,terrestrial,Agriphilatristella11West98
Insecta,Endopterygota,Lepidoptera,Pyralidae,Cadra,cautella,Cadracautella,NA,1,1,1,Wolbachia,Sasaki02,terrestrial,Cadracautella11Sasaki02
Insecta,Endopterygota,Lepidoptera,Pyralidae,Corcyra,cephalonica,Corcyracephalonica,NA,1,1,1,Wolbachia,Kageyama10,terrestrial,Corcyracephalonica11Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Diaphania,pulverulentalis,Diaphaniapulverulentalis,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Diaphaniapulverulentalis11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pyralidae,Eldana,saccharina,Eldanasaccharina,NA,20,0,1,Wolbachia,Pillay11,terrestrial,Eldanasaccharina200Pillay11
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,cautella,Ephestiacautella,NA,1,1,1,Wolbachia,Kageyama10,terrestrial,Ephestiacautella11Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,cautella,Ephestiacautella,NA,1,1,1,Wolbachia,Sasaki99,terrestrial,Ephestiacautella11Sasaki99
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,elutella,Ephestiaelutella,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Ephestiaelutella10Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Kageyama10,terrestrial,Ephestiakuehniella11Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Kageyama10,terrestrial,Ephestiakuehniella11Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Kageyama10,terrestrial,Ephestiakuehniella11Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Sasaki02,terrestrial,Ephestiakuehniella11Sasaki02
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Sasaki99,terrestrial,Ephestiakuehniella11Sasaki99
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Sasaki99,terrestrial,Ephestiakuehniella11Sasaki99
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Tagami04,terrestrial,Ephestiakuehniella11Tagami04
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,kuehniella,Ephestiakuehniella,NA,1,1,1,Wolbachia,Weeks03,terrestrial,Ephestiakuehniella11Weeks03
Insecta,Endopterygota,Lepidoptera,Pyralidae,Ephestia,sp.,Ephestiasp.,NA,1,1,1,Wolbachia,ZchoriFein04,terrestrial,Ephestiasp.11ZchoriFein04
Insecta,Endopterygota,Lepidoptera,Pyralidae,Glyphodes=Margaronia,pyloalis,Glyphodes=Margaroniapyloalis,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Glyphodes=Margaroniapyloalis11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pyralidae,Glyphodes=Margaronia,pyloalis,Glyphodes=Margaroniapyloalis,NA,1,1,1,Wolbachia,Pattabhiramaiah12b,terrestrial,Glyphodes=Margaroniapyloalis11Pattabhiramaiah12b
Insecta,Endopterygota,Lepidoptera,Pyralidae,Glyphodes=Margaronia,pyloalis,Glyphodes=Margaroniapyloalis,NA,1,0,1,Wolbachia,Prakash06,terrestrial,Glyphodes=Margaroniapyloalis10Prakash06
Insecta,Endopterygota,Lepidoptera,Pyralidae,Nymphulla,depunctalis,Nymphulladepunctalis,NA,1,1,1,Wolbachia,Behera01,terrestrial,Nymphulladepunctalis11Behera01
Insecta,Endopterygota,Lepidoptera,Pyralidae,Paralipsa,gularis,Paralipsagularis,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Paralipsagularis10Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Paralipsa,gularis,Paralipsagularis,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Paralipsagularis10Kageyama10
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,3,0,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata30Rey13
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,12,0,1,Wolbachia,Duron08,terrestrial,Plodiainterpunctella120Duron08
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Plodiainterpunctella10Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Plodiainterpunctella10Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Plodiainterpunctella10Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,1,0,1,Wolbachia,Kageyama10,terrestrial,Plodiainterpunctella10Kageyama10
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,1,1,1,Wolbachia,Sasaki99,terrestrial,Plodiainterpunctella11Sasaki99
Insecta,Endopterygota,Lepidoptera,Pyralidae,Plodia,interpunctella,Plodiainterpunctella,NA,1,0,1,Wolbachia,ZchoriFein04,terrestrial,Plodiainterpunctella10ZchoriFein04
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,3,3,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata33Rey13
Insecta,Endopterygota,Lepidoptera,Riodinidae,Anteros,allectus,Anterosallectus,Charitini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Anterosallectus10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Apodemia,mormo,Apodemiamormo,NA,1,0,1,Wolbachia,Weeks03,terrestrial,Apodemiamormo10Weeks03
Insecta,Endopterygota,Lepidoptera,Riodinidae,Calospila,emylius,Calospilaemylius,Nymphidiini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Calospilaemylius10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Caria,nr._lampeto,Carianr._lampeto,Riodinini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Carianr._lampeto10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Cremna,actoris,Cremnaactoris,NA,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Cremnaactoris10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Euselasia,eurora,Euselasiaeurora,Euselasiini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Euselasiaeurora10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Helicopis,cupido,Helicopiscupido,Helicoopini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Helicopiscupido10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Mesene,phareus,Mesenephareus,Symmachiini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Mesenephareus10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Rhetus,nr._periander,Rhetusnr._periander,Riodinini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Rhetusnr._periander10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Stalachtis,calliope,Stalachtiscalliope,Stalachtini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Stalachtiscalliope10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Riodinidae,Taxila,haquinus,Taxilahaquinus,NA,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Taxilahaquinus10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,3,3,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata33Rey13
Insecta,Endopterygota,Lepidoptera,Riodinidae,Zemeros,emesoides,Zemerosemesoides,Zemerini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Zemerosemesoides10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,35,33,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata3533Rey13
Insecta,Endopterygota,Lepidoptera,Saturniidae,Antheraea,assamensis,Antheraeaassamensis,Saturniini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Antheraeaassamensis10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,40,34,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata4034Rey13
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,4,0,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata40Rey13
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,4,0,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata40Rey13
Insecta,Endopterygota,Lepidoptera,Sphingidae,Manduca,sexta,Manducasexta,NA,1,0,1,Wolbachia,Weeks03,terrestrial,Manducasexta10Weeks03
Insecta,Endopterygota,Lepidoptera,Sphingidae,Manduca,sexta,Manducasexta,Sphingini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Manducasexta10Russell12_Russell09
Insecta,Endopterygota,Lepidoptera,Tortricidae,Cydia,pomonella,Cydiapomonella,NA,1,0,1,Wolbachia,ZchoriFein04,terrestrial,Cydiapomonella10ZchoriFein04
Insecta,Endopterygota,Lepidoptera,Tortricidae,Lobesia,botrana,Lobesiabotrana,NA,1,0,1,Wolbachia,ZchoriFein04,terrestrial,Lobesiabotrana10ZchoriFein04
Insecta,Endopterygota,Lepidoptera,Tortricidae,Pandemis,corylana,Pandemiscorylana,NA,1,0,1,Wolbachia,West98,terrestrial,Pandemiscorylana10West98
Insecta,Endopterygota,Hymenoptera,Formicidae,Wasmannia,auropunctata,Wasmanniaauropunctata,NA,44,0,1,Wolbachia,Rey13,terrestrial,Wasmanniaauropunctata440Rey13
