"","Class","Subdivision","Order","Family","Genus","Species","spp","Subpop.","Total","Infected","Pool.Size","Bacterium","Paper","AT","id","ATcode"
"3257","Insecta","Endopterygota","Lepidoptera","Erebidae","Euplagia","quadripunctaria","Euplagiaquadripunctaria",NA,2,0,1,"Wolbachia","Duron08","terrestrial","Euplagiaquadripunctaria20Duron08",0
"3258","Insecta","Endopterygota","Lepidoptera","Erebidae","Spilosoma","obliqua","Spilosomaobliqua",NA,1,0,1,"Wolbachia","Pattabhiramaiah12b","terrestrial","Spilosomaobliqua10Pattabhiramaiah12b",0
"3259","Insecta","Endopterygota","Lepidoptera","Erebidae","Spilosoma","obliqua","Spilosomaobliqua",NA,1,0,1,"Wolbachia","Prakash06","terrestrial","Spilosomaobliqua10Prakash06",0
"3260","Insecta","Polyneoptera","Blattaria","Blattidae","Parcoblatta","sp.","Parcoblattasp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Parcoblattasp.10Werren00",0
"3261","Insecta","Endopterygota","Coleoptera","Coccinellidae","Propylaea","quatuordecimpunctata","Propylaeaquatuordecimpunctata",NA,11,0,1,"Wolbachia","Weinert07","terrestrial","Propylaeaquatuordecimpunctata110Weinert07",0
"3262","Insecta","Endopterygota","Hymenoptera","Formicidae","Wasmannia","auropunctata","Wasmanniaauropunctata",NA,2,0,1,"Wolbachia","Rey13","terrestrial","Wasmanniaauropunctata20Rey13",0
"3263","Insecta","Endopterygota","Coleoptera","Coccinellidae","Propylaea","quatuordecimpunctata","Propylaeaquatuordecimpunctata",NA,21,0,1,"Wolbachia","Weinert07","terrestrial","Propylaeaquatuordecimpunctata210Weinert07",0
"3264","Insecta","Endopterygota","Lepidoptera","Eupterotidae","Eupterote","mellifera","Eupterotemellifera",NA,1,1,1,"Wolbachia","Pattabhiramaiah12b","terrestrial","Eupterotemellifera11Pattabhiramaiah12b",0
"3265","Insecta","Endopterygota","Lepidoptera","Gelechiidae","Pectinophora","gosspiella","Pectinophoragosspiella",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Pectinophoragosspiella10Nirgianaki03",0
"3266","Insecta","Endopterygota","Lepidoptera","Gelechiidae","Sitotroga","cerealella","Sitotrogacerealella",NA,1,1,1,"Wolbachia","Kageyama10","terrestrial","Sitotrogacerealella11Kageyama10",0
"3267","Insecta","Endopterygota","Lepidoptera","Gelechiidae","Tuta","absoluta","Tutaabsoluta",NA,20,20,1,"Wolbachia","Skaljac12b","terrestrial","Tutaabsoluta2020Skaljac12b",0
"3268","Insecta","Endopterygota","Lepidoptera","Gelechiidae","Tuta","absoluta","Tutaabsoluta",NA,20,20,1,"Wolbachia","Skaljac12b","terrestrial","Tutaabsoluta2020Skaljac12b",0
"3269","Insecta","Endopterygota","Lepidoptera","Gelechiidae","Tuta","absoluta","Tutaabsoluta",NA,20,19,1,"Wolbachia","Skaljac12b","terrestrial","Tutaabsoluta2019Skaljac12b",0
"3270","Insecta","Endopterygota","Hymenoptera","Formicidae","Wasmannia","auropunctata","Wasmanniaauropunctata",NA,2,2,1,"Wolbachia","Rey13","terrestrial","Wasmanniaauropunctata22Rey13",0
"3271","Insecta","Endopterygota","Lepidoptera","Geometridae","Cyclophora","punctaria","Cyclophorapunctaria",NA,1,1,1,"Wolbachia","West98","terrestrial","Cyclophorapunctaria11West98",0
"3272","Insecta","Endopterygota","Coleoptera","Coccinellidae","Propylaea","quatuordecimpunctata","Propylaeaquatuordecimpunctata",NA,23,0,1,"Wolbachia","Duron08","terrestrial","Propylaeaquatuordecimpunctata230Duron08",0
"3273","Insecta","Endopterygota","Lepidoptera","Geometridae","Hyposidra","talac","Hyposidratalac",NA,1,0,1,"Wolbachia","Pattabhiramaiah12b","terrestrial","Hyposidratalac10Pattabhiramaiah12b",0
"3274","Insecta","Endopterygota","Lepidoptera","Nymphalidae","Phycoides","tharos","Phycoidestharos",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Phycoidestharos10Werren00",0
"3275","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Marmara","gulosa","Marmaragulosa",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Marmaragulosa10Weeks03",0
"3276","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Parornix","devoniella","Parornixdevoniella","Leaf-miners",2,2,1,"Wolbachia","West98","terrestrial","Parornixdevoniella22West98",0
"3277","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","blancardella","Phyllonorycterblancardella",NA,60,60,1,"Wolbachia","Kaiser10","terrestrial","Phyllonorycterblancardella6060Kaiser10",0
"3278","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","blancardella","Phyllonorycterblancardella",NA,2,2,1,"Wolbachia","West98","terrestrial","Phyllonorycterblancardella22West98",0
"3279","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","coryli","Phyllonoryctercoryli",NA,2,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctercoryli20West98",0
"3280","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","corylifoliella","Phyllonoryctercorylifoliella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctercorylifoliella10West98",0
"3281","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","emberizaepenella","Phyllonorycteremberizaepenella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonorycteremberizaepenella10West98",0
"3282","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","froelichiella","Phyllonorycterfroelichiella",NA,2,1,1,"Wolbachia","West98","terrestrial","Phyllonorycterfroelichiella21West98",0
"3283","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","geniculella","Phyllonoryctergeniculella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctergeniculella10West98",0
"3284","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","harrisella","Phyllonorycterharrisella",NA,2,2,1,"Wolbachia","West98","terrestrial","Phyllonorycterharrisella22West98",0
"3285","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","kleemannella","Phyllonorycterkleemannella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonorycterkleemannella10West98",0
"3286","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","lautella","Phyllonorycterlautella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonorycterlautella10West98",0
"3287","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","maestingella","Phyllonoryctermaestingella",NA,2,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctermaestingella20West98",0
"3288","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","messaniella","Phyllonoryctermessaniella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctermessaniella10West98",0
"3289","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","messaniella","Phyllonoryctermessaniella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctermessaniella10West98",0
"3290","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","messaniella","Phyllonoryctermessaniella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctermessaniella10West98",0
"3291","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","nicellii","Phyllonorycternicellii",NA,1,1,1,"Wolbachia","West98","terrestrial","Phyllonorycternicellii11West98",0
"3292","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","oxyacanthae","Phyllonorycteroxyacanthae",NA,2,0,1,"Wolbachia","West98","terrestrial","Phyllonorycteroxyacanthae20West98",0
"3293","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","quinnata","Phyllonorycterquinnata",NA,2,2,1,"Wolbachia","West98","terrestrial","Phyllonorycterquinnata22West98",0
"3294","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","rajella","Phyllonorycterrajella",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonorycterrajella10West98",0
"3295","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","schreberella","Phyllonorycterschreberella",NA,1,1,1,"Wolbachia","West98","terrestrial","Phyllonorycterschreberella11West98",0
"3296","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","sorbi","Phyllonoryctersorbi",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctersorbi10West98",0
"3297","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","stettinensis","Phyllonorycterstettinensis",NA,1,0,1,"Wolbachia","West98","terrestrial","Phyllonorycterstettinensis10West98",0
"3298","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","tristrigella","Phyllonoryctertristrigella",NA,2,0,1,"Wolbachia","West98","terrestrial","Phyllonoryctertristrigella20West98",0
"3299","Insecta","Endopterygota","Lepidoptera","Gracillariidae","Phyllonorycter","ulmifoliella","Phyllonorycterulmifoliella",NA,2,1,1,"Wolbachia","West98","terrestrial","Phyllonorycterulmifoliella21West98",0
"3300","Insecta","Endopterygota","Lepidoptera","Hedylidae","Macrosoma","rubedinaria","Macrosomarubedinaria",NA,1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Macrosomarubedinaria11Russell12_Russell09",0
"3301","Insecta","Endopterygota","Lepidoptera","Hepialidae","Triodia","sylvina","Triodiasylvina",NA,4,4,1,"Wolbachia","Duron08","terrestrial","Triodiasylvina44Duron08",0
"3302","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Ancistroides","gemmifer","Ancistroidesgemmifer","Erionotini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Ancistroidesgemmifer10Russell12_Russell09",0
"3303","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Atrytonopsis","hianna","Atrytonopsishianna",NA,1,1,1,"Wolbachia","Hamm14","terrestrial","Atrytonopsishianna11Hamm14",0
"3304","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Atrytonopsis","sp.","Atrytonopsissp.",NA,5,5,1,"Wolbachia","Hamm14","terrestrial","Atrytonopsissp.55Hamm14",0
"3305","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Borbo","cinnara","Borbocinnara",NA,1,0,1,"Wolbachia","Salunke12","terrestrial","Borbocinnara10Salunke12",0
"3306","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Carcharodus","alceae","Carcharodusalceae","Carcharodini",1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Carcharodusalceae11Russell12_Russell09",0
"3307","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Carterocephalus","palaemon","Carterocephaluspalaemon",NA,1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Carterocephaluspalaemon11Russell12_Russell09",0
"3308","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Prosopodonta","dorsata","Prosopodontadorsata",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Prosopodontadorsata10Werren95",0
"3309","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Erynnis","tages","Erynnistages","Erynini",1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Erynnistages11Russell12_Russell09",0
"3310","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Euphyes","dukesi","Euphyesdukesi",NA,1,1,1,"Wolbachia","Hamm14","terrestrial","Euphyesdukesi11Hamm14",0
"3311","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Euschemon","rafflesia","Euschemonrafflesia",NA,1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Euschemonrafflesia10Russell12_Russell09",0
"3312","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Halpe","porus","Halpeporus","Aeromachini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Halpeporus10Russell12_Russell09",0
"3313","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Hasora","sp.","Hasorasp.",NA,1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Hasorasp.10Russell12_Russell09",0
"3314","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Hesperia","ottoe","Hesperiaottoe",NA,1,1,1,"Wolbachia","Hamm14","terrestrial","Hesperiaottoe11Hamm14",0
"3315","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Hylephila","phlaeas","Hylephilaphlaeas",NA,1,1,1,"Wolbachia","Weeks03","terrestrial","Hylephilaphlaeas11Weeks03",0
"3316","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Leptalina","unicolor","Leptalinaunicolor",NA,1,1,1,"Wolbachia","Tagami04","terrestrial","Leptalinaunicolor11Tagami04",0
"3317","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Mimoniades","baroni","Mimoniadesbaroni","Pyrrhopygini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Mimoniadesbaroni10Russell12_Russell09",0
"3318","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Ochlodes","venata","Ochlodesvenata","Hesperiini",1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Ochlodesvenata11Russell12_Russell09",0
"3319","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Parnara=Pelopidas","mathias","Parnara=Pelopidasmathias",NA,1,0,1,"Wolbachia","Behera01","terrestrial","Parnara=Pelopidasmathias10Behera01",0
"3320","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Parnara=Pelopidas","mathias","Parnara=Pelopidasmathias",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Parnara=Pelopidasmathias10Kittayapong03",0
"3321","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Polites","mardon","Politesmardon",NA,1,1,1,"Wolbachia","Hamm14","terrestrial","Politesmardon11Hamm14",0
"3322","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Polites","sabuleti","Politessabuleti","albomontana",1,1,1,"Wolbachia","Hamm14","terrestrial","Politessabuleti11Hamm14",0
"3323","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Polytremis","pellucida","Polytremispellucida",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Polytremispellucida10Kittayapong03",0
"3324","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Pyrgus","nr_oreus","Pyrgusnr_oreus","Pyrgini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Pyrgusnr_oreus10Russell12_Russell09",0
"3325","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Pyrgus","ruralis","Pyrgusruralis","lagunae",7,1,1,"Wolbachia","Hamm14","terrestrial","Pyrgusruralis71Hamm14",0
"3326","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Sarangesa","phidyle","Sarangesaphidyle","Celaenorrhinini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Sarangesaphidyle10Russell12_Russell09",0
"3327","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Suniana","sunias","Sunianasunias","Taractrocerini",1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Sunianasunias11Russell12_Russell09",0
"3328","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Taractrocera","ceramus","Taractroceraceramus",NA,2,1,1,"Wolbachia","Salunke12","terrestrial","Taractroceraceramus21Salunke12",0
"3329","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Telicota","ancilla","Telicotaancilla",NA,1,0,1,"Wolbachia","Salunke12","terrestrial","Telicotaancilla10Salunke12",0
"3330","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Thymelicus","lineola","Thymelicuslineola",NA,15,0,1,"Wolbachia","Duron08","terrestrial","Thymelicuslineola150Duron08",0
"3331","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Thymelicus","sylvestris","Thymelicussylvestris",NA,23,22,1,"Wolbachia","Duron08","terrestrial","Thymelicussylvestris2322Duron08",0
"3332","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Trapezites","eliena","Trapeziteseliena",NA,1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Trapeziteseliena10Russell12_Russell09",0
"3333","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Udaspes","folus","Udaspesfolus",NA,1,1,1,"Wolbachia","Salunke12","terrestrial","Udaspesfolus11Salunke12",0
"3334","Insecta","Polyneoptera","Orthoptera","Gryllidae","Phylopalpus","sp.","Phylopalpussp.",NA,1,1,1,"Wolbachia","Werren00","terrestrial","Phylopalpussp.11Werren00",0
"3335","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Urbanus","sp.","Urbanussp.",NA,1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Urbanussp.11Russell12_Russell09",0
"3336","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Vettius","pica","Vettiuspica","Moncini",1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Vettiuspica11Russell12_Russell09",0
"3337","Insecta","Endopterygota","Lepidoptera","Lasiocampidae","Dendrolimus","spectabilis","Dendrolimusspectabilis",NA,1,1,1,"Wolbachia","Tagami04","terrestrial","Dendrolimusspectabilis11Tagami04",0
"3338","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Actizera","lucida","Actizeralucida","Polyommatini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Actizeralucida10Russell12_Russell09",0
"3339","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Arhopala","wildei","Arhopalawildei","Arhopalini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Arhopalawildei10Russell12_Russell09",0
"3340","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Artopoetes","pryeri","Artopoetespryeri",NA,1,0,1,"Wolbachia","Tagami04","terrestrial","Artopoetespryeri10Tagami04",0
"3341","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Caleta","caleta","Caletacaleta",NA,1,1,1,"Wolbachia","Salunke12","terrestrial","Caletacaleta11Salunke12",0
"3342","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Callophrys(Mitoura)","muiri","Callophrys(Mitoura)muiri",NA,8,0,1,"Wolbachia","Hamm14","terrestrial","Callophrys(Mitoura)muiri80Hamm14",0
"3343","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Callophrys(Mitoura)","thornei","Callophrys(Mitoura)thornei",NA,5,0,1,"Wolbachia","Hamm14","terrestrial","Callophrys(Mitoura)thornei50Hamm14",0
"3344","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Castalius","rosimon","Castaliusrosimon",NA,2,2,1,"Wolbachia","Salunke12","terrestrial","Castaliusrosimon22Salunke12",0
"3345","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Celastrina","argiolus","Celastrinaargiolus",NA,1,0,1,"Wolbachia","Tagami04","terrestrial","Celastrinaargiolus10Tagami04",0
"3346","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Challophrys(Inciasalia)","irus","Challophrys(Inciasalia)irus",NA,1,1,1,"Wolbachia","Hamm14","terrestrial","Challophrys(Inciasalia)irus11Hamm14",0
"3347","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Chrysozephyrus","smaragdinus","Chrysozephyrussmaragdinus",NA,1,0,1,"Wolbachia","Tagami04","terrestrial","Chrysozephyrussmaragdinus10Tagami04",0
"3348","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Cigaritis","lohita","Cigaritislohita","Aphnaeini",1,0,1,"Wolbachia","Russell12_Russell09","terrestrial","Cigaritislohita10Russell12_Russell09",0
"3349","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Curetis","thetis","Curetisthetis",NA,1,0,1,"Wolbachia","Salunke12","terrestrial","Curetisthetis10Salunke12",0
